age,gender,time_spent,platform,interests,location,demographics,profession,income,indebt,isHomeOwner,Owns_Car,addiction,addicted
56,female,5,TikTok,Travel & Leisure,Australia,Urban,Lawyer,110000.0,True,False,False,False,True
35,female,5,Pinterest,Culinary Exploration,Australia,Urban,Engineer,95000.0,True,True,False,True,True
21,male,8,WhatsApp,E-Sports,United States,Rural,Student,24000.0,False,True,True,True,True
42,male,6,LinkedIn,Home Improvement,Australia,Sub_Urban,Chef,50000.0,False,False,True,True,True
31,female,7,Instagram,Parenting,United Kingdom,Urban,Artist,40000.0,True,False,True,True,True
26,male,8,Facebook,E-Sports,Australia,Rural,Chef,40000.0,False,False,False,True,True
43,female,7,Snapchat,Parenting,Australia,Sub_Urban,Chef,50000.0,True,True,False,False,True
19,non-binary,9,Twitter,E-Sports,Australia,Sub_Urban,Doctor,96000.0,True,True,True,True,True
37,female,7,Pinterest,Outdoor Activities,United States,Rural,Marketer Manager,85000.0,True,False,True,False,True
45,non-binary,5,Facebook,Home Improvement,United Kingdom,Rural,Doctor,120000.0,True,True,False,True,True
64,male,3,WhatsApp,Health & Wellness,United States,Urban,Student,30000.0,False,False,False,False,False
24,female,9,Facebook,E-Sports,United States,Sub_Urban,Student,24000.0,False,True,True,True,True
61,male,3,Facebook,Travel & Leisure,United States,Sub_Urban,Doctor,120000.0,False,True,False,False,False
25,non-binary,7,WhatsApp,E-Sports,United States,Sub_Urban,Teacher,48000.0,False,True,True,True,True
64,non-binary,3,LinkedIn,Travel & Leisure,United States,Rural,Lawyer,110000.0,True,True,True,False,False
52,non-binary,3,LinkedIn,Travel & Leisure,United Kingdom,Urban,Software Engineer,90000.0,False,True,False,False,False
31,male,7,WhatsApp,Outdoor Activities,Australia,Sub_Urban,Teacher,60000.0,True,False,False,False,True
34,male,7,WhatsApp,DIY Projects,United States,Rural,Chef,50000.0,True,False,False,True,True
53,male,5,WhatsApp,Health & Wellness,United States,Sub_Urban,Engineer,95000.0,False,True,True,False,True
57,male,4,WhatsApp,Travel & Leisure,United Kingdom,Urban,Marketer Manager,85000.0,True,False,False,False,False
21,non-binary,7,LinkedIn,E-Sports,United Kingdom,Sub_Urban,Engineer,76000.0,False,False,False,True,True
19,non-binary,9,YouTube,E-Sports,Australia,Urban,Engineer,76000.0,False,True,True,True,True
23,female,7,Facebook,E-Sports,United Kingdom,Urban,Engineer,76000.0,False,False,True,True,True
59,female,5,Pinterest,Travel & Leisure,Australia,Sub_Urban,Teacher,60000.0,False,True,False,False,True
21,male,9,YouTube,Gaming,United States,Sub_Urban,Artist,32000.0,False,False,True,True,True
46,non-binary,5,YouTube,Culinary Exploration,United States,Urban,Scientist,100000.0,True,False,True,False,True
35,non-binary,5,YouTube,Home Improvement,Australia,Rural,Doctor,120000.0,False,False,True,True,True
43,non-binary,5,LinkedIn,Home Improvement,United Kingdom,Urban,Chef,50000.0,False,False,False,True,True
61,female,5,Snapchat,Travel & Leisure,Australia,Sub_Urban,Marketer Manager,85000.0,True,False,False,False,True
51,female,4,WhatsApp,Health & Wellness,United Kingdom,Sub_Urban,Student,30000.0,False,False,True,False,False
27,non-binary,9,YouTube,E-Sports,United States,Rural,Scientist,80000.0,False,False,True,True,True
53,non-binary,4,LinkedIn,Health & Wellness,United Kingdom,Urban,Lawyer,110000.0,True,True,True,False,False
31,non-binary,6,LinkedIn,Home Improvement,Australia,Urban,Software Engineer,90000.0,True,True,False,True,True
48,female,6,Facebook,Culinary Exploration,Australia,Urban,Student,30000.0,False,True,True,False,True
32,non-binary,7,YouTube,Outdoor Activities,United States,Sub_Urban,Doctor,120000.0,True,True,True,True,True
25,non-binary,9,Twitter,E-Sports,United Kingdom,Urban,Chef,40000.0,False,False,False,True,True
31,male,7,Facebook,Outdoor Activities,United Kingdom,Rural,Scientist,100000.0,True,False,True,False,True
40,male,6,Twitter,Culinary Exploration,United Kingdom,Sub_Urban,Lawyer,110000.0,False,False,False,False,True
57,female,5,Instagram,Travel & Leisure,United States,Sub_Urban,Scientist,100000.0,False,True,False,False,True
38,non-binary,6,WhatsApp,Culinary Exploration,United Kingdom,Urban,Lawyer,110000.0,False,True,False,True,True
33,non-binary,7,Facebook,Parenting,Australia,Rural,Engineer,95000.0,True,True,True,False,True
62,male,4,YouTube,Travel & Leisure,United Kingdom,Sub_Urban,Doctor,120000.0,False,False,True,False,False
35,female,5,Facebook,Home Improvement,United States,Sub_Urban,Marketer Manager,85000.0,True,True,False,True,True
64,male,3,Facebook,Health & Wellness,United Kingdom,Urban,Student,30000.0,False,False,True,False,False
41,male,5,YouTube,Home Improvement,United Kingdom,Urban,Marketer Manager,85000.0,False,True,False,False,True
43,male,5,Facebook,Home Improvement,Australia,Rural,Software Engineer,90000.0,False,False,True,True,True
42,male,7,Facebook,Parenting,United Kingdom,Urban,Lawyer,110000.0,False,True,False,False,True
62,non-binary,3,WhatsApp,Health & Wellness,Australia,Rural,Scientist,100000.0,False,False,False,False,False
58,non-binary,3,YouTube,Travel & Leisure,Australia,Sub_Urban,Student,30000.0,True,True,True,False,False
46,male,7,Twitter,Parenting,United States,Rural,Student,30000.0,True,True,True,False,True
32,female,6,Facebook,Culinary Exploration,Australia,Rural,Scientist,100000.0,True,False,True,True,True
62,female,3,Pinterest,Travel & Leisure,Australia,Rural,Engineer,95000.0,False,False,True,False,False
18,female,8,Instagram,Gaming,United States,Sub_Urban,Teacher,48000.0,False,True,False,True,True
42,female,7,Facebook,Outdoor Activities,Australia,Urban,Artist,40000.0,True,False,False,True,True
24,male,8,Twitter,Gaming,United States,Sub_Urban,Doctor,96000.0,False,True,True,True,True
26,non-binary,9,Facebook,E-Sports,United Kingdom,Urban,Engineer,76000.0,False,False,True,True,True
41,female,7,WhatsApp,Parenting,United States,Rural,Lawyer,110000.0,False,True,False,True,True
18,male,8,YouTube,Influencer Culture,Australia,Rural,Artist,32000.0,True,False,True,True,True
61,female,3,Instagram,Health & Wellness,United States,Rural,Student,30000.0,True,True,True,False,False
25,female,8,Snapchat,Gaming,Australia,Rural,Marketer Manager,68000.0,True,True,True,True,True
41,male,7,Twitter,DIY Projects,United Kingdom,Rural,Lawyer,110000.0,True,True,True,False,True
28,non-binary,8,Facebook,Influencer Culture,United States,Urban,Software Engineer,72000.0,True,False,False,True,True
34,non-binary,7,Twitter,DIY Projects,United Kingdom,Urban,Artist,40000.0,False,True,False,True,True
25,male,7,Twitter,Influencer Culture,Australia,Rural,Teacher,48000.0,False,False,True,True,True
52,non-binary,5,WhatsApp,Travel & Leisure,Australia,Sub_Urban,Chef,50000.0,False,False,False,False,True
52,male,5,WhatsApp,Health & Wellness,United Kingdom,Sub_Urban,Engineer,95000.0,False,False,True,False,True
50,male,3,WhatsApp,Travel & Leisure,United States,Rural,Software Engineer,90000.0,True,True,True,False,False
22,male,9,YouTube,Gaming,United States,Urban,Marketer Manager,68000.0,True,False,True,True,True
59,non-binary,5,Twitter,Health & Wellness,Australia,Sub_Urban,Artist,40000.0,False,False,False,False,True
56,male,4,YouTube,Travel & Leisure,United Kingdom,Sub_Urban,Scientist,100000.0,True,False,False,False,False
58,female,5,Facebook,Travel & Leisure,United Kingdom,Sub_Urban,Artist,40000.0,False,True,False,False,True
45,non-binary,6,Facebook,Home Improvement,United States,Rural,Scientist,100000.0,False,False,False,False,True
24,non-binary,7,WhatsApp,Influencer Culture,United States,Sub_Urban,Chef,40000.0,False,False,False,True,True
26,non-binary,9,Twitter,E-Sports,United States,Sub_Urban,Software Engineer,72000.0,False,False,True,True,True
25,non-binary,9,Facebook,E-Sports,United Kingdom,Sub_Urban,Software Engineer,72000.0,True,False,True,True,True
29,female,9,Instagram,E-Sports,United States,Sub_Urban,Software Engineer,72000.0,False,True,False,True,True
51,non-binary,3,WhatsApp,Travel & Leisure,United States,Urban,Scientist,100000.0,True,True,False,False,False
50,non-binary,4,Facebook,Travel & Leisure,Australia,Rural,Lawyer,110000.0,False,False,False,False,False
40,male,6,LinkedIn,Culinary Exploration,United States,Rural,Teacher,60000.0,False,False,True,True,True
41,non-binary,5,YouTube,Culinary Exploration,United States,Urban,Marketer Manager,85000.0,False,False,False,True,True
54,female,3,Pinterest,Health & Wellness,United Kingdom,Urban,Scientist,100000.0,False,False,True,False,False
52,female,3,TikTok,Health & Wellness,United Kingdom,Rural,Marketer Manager,85000.0,True,True,True,False,False
61,female,4,WhatsApp,Health & Wellness,Australia,Sub_Urban,Marketer Manager,85000.0,False,True,False,False,False
57,female,4,TikTok,Travel & Leisure,United States,Sub_Urban,Teacher,60000.0,True,True,True,False,False
39,non-binary,6,WhatsApp,Home Improvement,Australia,Rural,Marketer Manager,85000.0,False,True,True,False,True
44,non-binary,5,Facebook,Culinary Exploration,United Kingdom,Sub_Urban,Lawyer,110000.0,False,False,False,False,True
52,female,3,Instagram,Travel & Leisure,Australia,Urban,Artist,40000.0,False,False,True,False,False
18,female,9,Instagram,E-Sports,United Kingdom,Sub_Urban,Marketer Manager,68000.0,True,True,False,True,True
52,non-binary,4,Twitter,Travel & Leisure,Australia,Sub_Urban,Scientist,100000.0,False,True,True,False,False
54,female,4,WhatsApp,Travel & Leisure,Australia,Sub_Urban,Engineer,95000.0,False,False,False,False,False
64,male,3,Twitter,Travel & Leisure,United States,Rural,Teacher,60000.0,False,False,False,False,False
31,female,5,Pinterest,Home Improvement,Australia,Urban,Marketer Manager,85000.0,False,False,True,True,True
20,female,8,Facebook,Influencer Culture,United States,Sub_Urban,Chef,40000.0,False,False,False,True,True
18,male,8,YouTube,E-Sports,United States,Rural,Engineer,76000.0,True,False,True,True,True
22,male,8,YouTube,E-Sports,United States,Sub_Urban,Artist,32000.0,True,True,True,True,True
43,non-binary,6,WhatsApp,Home Improvement,United States,Urban,Lawyer,110000.0,False,True,False,True,True
31,non-binary,7,Facebook,Parenting,Australia,Sub_Urban,Scientist,100000.0,False,False,True,True,True
56,male,3,YouTube,Health & Wellness,United Kingdom,Urban,Lawyer,110000.0,True,False,False,False,False
44,male,5,Facebook,Culinary Exploration,United Kingdom,Sub_Urban,Lawyer,110000.0,False,True,True,False,True
26,non-binary,8,WhatsApp,Influencer Culture,United Kingdom,Urban,Software Engineer,72000.0,True,False,True,True,True
32,female,6,TikTok,Home Improvement,Australia,Sub_Urban,Software Engineer,90000.0,False,True,False,True,True
32,male,7,LinkedIn,DIY Projects,United States,Urban,Software Engineer,90000.0,False,True,True,True,True
43,non-binary,6,LinkedIn,Home Improvement,United Kingdom,Sub_Urban,Software Engineer,90000.0,True,True,True,True,True
59,female,3,WhatsApp,Health & Wellness,Australia,Sub_Urban,Engineer,95000.0,False,True,True,False,False
30,male,5,Facebook,Culinary Exploration,United States,Rural,Software Engineer,72000.0,True,False,True,False,True
49,female,5,TikTok,Home Improvement,United Kingdom,Rural,Doctor,120000.0,True,False,True,False,True
56,non-binary,5,WhatsApp,Travel & Leisure,United States,Urban,Chef,50000.0,True,True,True,False,True
49,male,7,YouTube,Parenting,United Kingdom,Sub_Urban,Chef,50000.0,False,False,True,True,True
21,female,8,Pinterest,E-Sports,United Kingdom,Urban,Doctor,96000.0,True,False,True,True,True
47,male,6,Twitter,Home Improvement,United Kingdom,Rural,Engineer,95000.0,True,False,False,False,True
54,female,4,TikTok,Health & Wellness,United States,Urban,Marketer Manager,85000.0,False,False,True,False,False
40,non-binary,5,WhatsApp,Home Improvement,Australia,Urban,Engineer,95000.0,False,True,True,True,True
56,non-binary,4,Twitter,Health & Wellness,United States,Rural,Teacher,60000.0,False,False,False,False,False
62,male,4,LinkedIn,Travel & Leisure,United Kingdom,Sub_Urban,Engineer,95000.0,False,True,False,False,False
32,female,6,Instagram,Culinary Exploration,United States,Urban,Software Engineer,90000.0,False,True,False,False,True
60,male,4,LinkedIn,Health & Wellness,Australia,Rural,Marketer Manager,85000.0,False,False,True,False,False
46,male,7,LinkedIn,Parenting,United States,Sub_Urban,Software Engineer,90000.0,True,True,False,True,True
53,female,3,Pinterest,Travel & Leisure,Australia,Rural,Engineer,95000.0,False,False,False,False,False
30,female,7,Instagram,DIY Projects,Australia,Urban,Chef,40000.0,True,False,True,False,True
49,female,6,Pinterest,Home Improvement,United States,Sub_Urban,Scientist,100000.0,False,True,True,True,True
24,non-binary,7,WhatsApp,E-Sports,United Kingdom,Sub_Urban,Scientist,80000.0,True,False,False,True,True
39,male,6,WhatsApp,Home Improvement,Australia,Rural,Chef,50000.0,True,True,False,True,True
45,male,5,Facebook,Culinary Exploration,United States,Rural,Software Engineer,90000.0,False,True,True,True,True
19,non-binary,7,YouTube,Influencer Culture,Australia,Rural,Student,24000.0,False,False,True,True,True
59,female,3,WhatsApp,Travel & Leisure,United Kingdom,Sub_Urban,Chef,50000.0,True,False,True,False,False
62,non-binary,4,YouTube,Travel & Leisure,United States,Sub_Urban,Engineer,95000.0,False,False,True,False,False
23,non-binary,7,YouTube,E-Sports,United States,Urban,Software Engineer,72000.0,False,True,True,True,True
45,non-binary,6,Facebook,Home Improvement,United States,Sub_Urban,Teacher,60000.0,True,False,False,False,True
45,male,7,Facebook,Outdoor Activities,United Kingdom,Urban,Lawyer,110000.0,True,True,True,False,True
61,non-binary,5,Twitter,Health & Wellness,Australia,Rural,Artist,40000.0,True,True,True,False,True
61,male,5,LinkedIn,Travel & Leisure,United States,Rural,Marketer Manager,85000.0,False,False,True,False,True
37,male,5,Facebook,Culinary Exploration,Australia,Sub_Urban,Teacher,60000.0,False,False,True,False,True
47,male,6,Twitter,Culinary Exploration,Australia,Rural,Student,30000.0,False,False,True,True,True
28,female,7,WhatsApp,E-Sports,United Kingdom,Rural,Chef,40000.0,False,True,False,True,True
45,male,7,Facebook,DIY Projects,United States,Sub_Urban,Lawyer,110000.0,True,False,True,True,True
42,male,5,WhatsApp,Culinary Exploration,Australia,Urban,Engineer,95000.0,False,True,False,False,True
56,female,3,Instagram,Health & Wellness,United States,Sub_Urban,Chef,50000.0,True,False,True,False,False
50,male,3,WhatsApp,Health & Wellness,United States,Urban,Chef,50000.0,False,False,False,False,False
18,non-binary,7,Facebook,Influencer Culture,United Kingdom,Sub_Urban,Teacher,48000.0,False,True,False,True,True
44,non-binary,5,LinkedIn,Home Improvement,United States,Sub_Urban,Scientist,100000.0,True,True,True,True,True
30,male,5,Twitter,Culinary Exploration,United States,Rural,Chef,40000.0,False,False,True,True,True
58,female,4,Pinterest,Travel & Leisure,Australia,Sub_Urban,Marketer Manager,85000.0,False,False,True,False,False
20,non-binary,7,Facebook,E-Sports,United Kingdom,Sub_Urban,Doctor,96000.0,True,False,True,True,True
56,female,3,Instagram,Health & Wellness,United States,Urban,Engineer,95000.0,False,False,True,False,False
23,female,9,Facebook,E-Sports,Australia,Rural,Chef,40000.0,True,False,False,True,True
25,non-binary,9,LinkedIn,Gaming,United Kingdom,Urban,Software Engineer,72000.0,True,True,True,True,True
44,female,5,Pinterest,Home Improvement,United Kingdom,Urban,Student,30000.0,True,True,True,False,True
26,non-binary,8,Twitter,E-Sports,Australia,Rural,Software Engineer,72000.0,True,True,False,True,True
54,female,5,TikTok,Travel & Leisure,Australia,Rural,Teacher,60000.0,False,True,True,False,True
50,non-binary,3,Facebook,Health & Wellness,Australia,Rural,Lawyer,110000.0,False,False,False,False,False
59,male,5,YouTube,Travel & Leisure,Australia,Sub_Urban,Doctor,120000.0,False,True,True,False,True
61,non-binary,5,Twitter,Travel & Leisure,Australia,Rural,Scientist,100000.0,True,True,False,False,True
41,non-binary,6,Facebook,Home Improvement,United States,Rural,Teacher,60000.0,False,True,True,True,True
32,non-binary,6,LinkedIn,Home Improvement,United States,Rural,Lawyer,110000.0,False,False,False,True,True
49,non-binary,6,WhatsApp,Culinary Exploration,United Kingdom,Urban,Doctor,120000.0,False,True,False,True,True
49,female,6,Pinterest,Culinary Exploration,United States,Urban,Teacher,60000.0,False,False,True,False,True
41,male,5,WhatsApp,Home Improvement,United States,Sub_Urban,Engineer,95000.0,True,True,True,False,True
58,non-binary,4,WhatsApp,Health & Wellness,United States,Urban,Doctor,120000.0,True,False,True,False,False
29,female,7,Pinterest,E-Sports,Australia,Sub_Urban,Teacher,48000.0,False,True,False,True,True
56,male,5,Twitter,Health & Wellness,United Kingdom,Urban,Artist,40000.0,True,False,False,False,True
19,male,8,LinkedIn,E-Sports,United Kingdom,Rural,Lawyer,88000.0,False,True,False,True,True
20,male,8,Twitter,Gaming,United Kingdom,Urban,Marketer Manager,68000.0,False,False,True,True,True
54,male,5,Twitter,Travel & Leisure,United Kingdom,Sub_Urban,Software Engineer,90000.0,False,False,True,False,True
34,non-binary,5,Facebook,Home Improvement,United States,Urban,Teacher,60000.0,True,True,False,False,True
19,non-binary,7,Twitter,Gaming,United States,Rural,Engineer,76000.0,False,False,True,True,True
19,female,8,WhatsApp,Gaming,Australia,Sub_Urban,Artist,32000.0,True,False,False,True,True
45,female,5,Snapchat,Culinary Exploration,United Kingdom,Rural,Software Engineer,90000.0,True,True,True,True,True
40,female,6,Instagram,Home Improvement,United States,Rural,Scientist,100000.0,False,True,True,True,True
54,male,5,WhatsApp,Travel & Leisure,United States,Sub_Urban,Scientist,100000.0,True,False,False,False,True
49,male,7,Facebook,DIY Projects,Australia,Rural,Software Engineer,90000.0,True,True,True,False,True
50,non-binary,3,Twitter,Health & Wellness,Australia,Rural,Student,30000.0,False,True,True,False,False
18,male,7,Twitter,E-Sports,Australia,Urban,Teacher,48000.0,True,True,True,True,True
36,male,7,WhatsApp,Parenting,United States,Rural,Lawyer,110000.0,True,False,True,True,True
19,male,9,WhatsApp,Gaming,United States,Rural,Student,24000.0,False,False,True,True,True
61,female,5,TikTok,Travel & Leisure,Australia,Rural,Student,30000.0,False,False,False,False,True
43,female,7,TikTok,DIY Projects,United Kingdom,Rural,Scientist,100000.0,True,False,True,False,True
49,non-binary,6,YouTube,Home Improvement,Australia,Sub_Urban,Scientist,100000.0,False,False,False,True,True
23,male,9,Twitter,Gaming,Australia,Urban,Software Engineer,72000.0,False,False,True,True,True
49,male,6,Facebook,Home Improvement,Australia,Rural,Scientist,100000.0,True,False,True,False,True
21,non-binary,8,YouTube,Influencer Culture,Australia,Rural,Artist,32000.0,True,True,False,True,True
28,male,9,YouTube,E-Sports,United States,Sub_Urban,Marketer Manager,68000.0,False,False,False,True,True
34,male,7,Twitter,Parenting,United Kingdom,Rural,Artist,40000.0,True,False,True,True,True
55,female,5,WhatsApp,Travel & Leisure,Australia,Sub_Urban,Teacher,60000.0,False,True,True,False,True
41,non-binary,5,YouTube,Home Improvement,United Kingdom,Urban,Engineer,95000.0,False,True,False,False,True
22,non-binary,8,Twitter,Gaming,United Kingdom,Urban,Student,24000.0,True,True,False,True,True
51,non-binary,3,LinkedIn,Travel & Leisure,United Kingdom,Rural,Engineer,95000.0,True,False,False,False,False
23,non-binary,8,Facebook,Gaming,Australia,Rural,Software Engineer,72000.0,False,True,False,True,True
39,female,5,Facebook,Culinary Exploration,United States,Rural,Student,30000.0,False,False,True,False,True
28,female,7,Snapchat,E-Sports,Australia,Sub_Urban,Scientist,80000.0,False,False,True,True,True
33,male,7,Twitter,DIY Projects,United Kingdom,Rural,Teacher,60000.0,False,False,True,True,True
50,male,3,Facebook,Health & Wellness,United Kingdom,Rural,Software Engineer,90000.0,True,True,True,False,False
26,male,8,Twitter,E-Sports,United States,Urban,Doctor,96000.0,False,True,True,True,True
23,male,9,Twitter,E-Sports,Australia,Rural,Student,24000.0,True,False,False,True,True
33,female,6,Facebook,Home Improvement,United Kingdom,Urban,Teacher,60000.0,True,False,False,True,True
46,non-binary,6,LinkedIn,Culinary Exploration,United States,Rural,Marketer Manager,85000.0,False,False,False,True,True
20,female,9,WhatsApp,E-Sports,United Kingdom,Urban,Engineer,76000.0,True,True,True,True,True
37,male,7,LinkedIn,DIY Projects,United States,Rural,Chef,50000.0,True,False,False,False,True
53,female,4,Instagram,Health & Wellness,United States,Urban,Scientist,100000.0,False,True,True,False,False
36,non-binary,5,Facebook,Home Improvement,Australia,Sub_Urban,Doctor,120000.0,True,False,True,True,True
43,non-binary,5,Twitter,Home Improvement,United Kingdom,Urban,Engineer,95000.0,True,True,True,False,True
20,female,7,TikTok,Gaming,Australia,Urban,Engineer,76000.0,False,False,False,True,True
36,female,5,Pinterest,Culinary Exploration,United Kingdom,Urban,Doctor,120000.0,False,True,True,False,True
37,female,7,WhatsApp,DIY Projects,Australia,Rural,Student,30000.0,False,True,True,True,True
49,male,7,Twitter,Parenting,United Kingdom,Rural,Software Engineer,90000.0,False,True,False,False,True
24,female,9,WhatsApp,Influencer Culture,Australia,Rural,Engineer,76000.0,False,True,True,True,True
58,female,3,Instagram,Health & Wellness,United States,Sub_Urban,Teacher,60000.0,False,True,False,False,False
50,female,3,Snapchat,Travel & Leisure,United Kingdom,Sub_Urban,Chef,50000.0,False,True,True,False,False
57,non-binary,3,Facebook,Travel & Leisure,United Kingdom,Urban,Engineer,95000.0,True,False,False,False,False
56,non-binary,5,LinkedIn,Health & Wellness,United States,Sub_Urban,Scientist,100000.0,True,False,True,False,True
35,male,5,YouTube,Home Improvement,Australia,Urban,Artist,40000.0,False,False,True,False,True
57,male,5,YouTube,Health & Wellness,United Kingdom,Urban,Teacher,60000.0,True,False,False,False,True
18,non-binary,7,Facebook,Influencer Culture,United Kingdom,Urban,Software Engineer,72000.0,True,True,True,True,True
28,non-binary,8,WhatsApp,Gaming,Australia,Sub_Urban,Engineer,76000.0,False,False,False,True,True
45,non-binary,7,LinkedIn,Outdoor Activities,United States,Rural,Student,30000.0,True,True,True,False,True
42,female,5,Snapchat,Culinary Exploration,Australia,Sub_Urban,Doctor,120000.0,False,True,False,False,True
40,female,5,Facebook,Culinary Exploration,Australia,Urban,Student,30000.0,True,True,True,False,True
48,non-binary,7,Twitter,Outdoor Activities,Australia,Urban,Marketer Manager,85000.0,False,False,True,True,True
47,female,7,Instagram,Parenting,United Kingdom,Sub_Urban,Artist,40000.0,True,True,True,True,True
59,female,5,TikTok,Travel & Leisure,United States,Urban,Student,30000.0,True,False,False,False,True
52,male,4,WhatsApp,Travel & Leisure,United States,Urban,Lawyer,110000.0,True,False,False,False,False
24,non-binary,9,Twitter,Gaming,Australia,Sub_Urban,Marketer Manager,68000.0,False,False,False,True,True
33,non-binary,6,Facebook,Culinary Exploration,United Kingdom,Sub_Urban,Doctor,120000.0,True,False,False,False,True
43,female,5,Facebook,Culinary Exploration,Australia,Sub_Urban,Artist,40000.0,True,False,False,False,True
19,non-binary,9,Twitter,Gaming,United Kingdom,Urban,Software Engineer,72000.0,False,True,True,True,True
18,male,8,Twitter,E-Sports,United Kingdom,Urban,Doctor,96000.0,False,True,True,True,True
29,male,8,WhatsApp,E-Sports,United Kingdom,Rural,Scientist,80000.0,True,False,True,True,True
22,male,7,WhatsApp,Gaming,United Kingdom,Rural,Student,24000.0,True,True,True,True,True
54,non-binary,3,LinkedIn,Travel & Leisure,United States,Sub_Urban,Doctor,120000.0,True,False,True,False,False
49,non-binary,5,YouTube,Home Improvement,United Kingdom,Rural,Doctor,120000.0,True,True,False,True,True
26,non-binary,8,Facebook,Gaming,United Kingdom,Urban,Marketer Manager,68000.0,False,True,True,True,True
58,non-binary,3,Facebook,Travel & Leisure,Australia,Rural,Lawyer,110000.0,True,True,False,False,False
52,non-binary,3,WhatsApp,Health & Wellness,Australia,Urban,Marketer Manager,85000.0,True,True,True,False,False
36,male,6,Twitter,Culinary Exploration,United States,Sub_Urban,Lawyer,110000.0,False,True,False,True,True
33,female,6,Snapchat,Home Improvement,Australia,Sub_Urban,Artist,40000.0,True,True,False,False,True
